product_id,handle,title,variant_id,variant_title,price,compare_at_price
14928461332852,broadcast-takeover-86-teenage-mutant-ninja-turtles-foil,Broadcast Takeover [86] [Teenage Mutant Ninja Turtles] [Foil],53880823153012,PL,0.00,
14928460087668,armaggon-future-shark-58-teenage-mutant-ninja-turtles-non-foil,"Armaggon, Future Shark [58] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880821055860,NM,1.99,1.99
14928460087668,armaggon-future-shark-58-teenage-mutant-ninja-turtles-non-foil,"Armaggon, Future Shark [58] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880821088628,PL,0.00,
14928461037940,cool-but-rude-89-teenage-mutant-ninja-turtles-foil,Cool but Rude [89] [Teenage Mutant Ninja Turtles] [Foil],53880822694260,NM,11.99,11.99
14928461037940,cool-but-rude-89-teenage-mutant-ninja-turtles-foil,Cool but Rude [89] [Teenage Mutant Ninja Turtles] [Foil],53880822727028,PL,0.00,
14928460939636,improvised-arsenal-92-teenage-mutant-ninja-turtles-non-foil,Improvised Arsenal [92] [Teenage Mutant Ninja Turtles] [Non-Foil],53880822530420,NM,4.99,4.99
14928460939636,improvised-arsenal-92-teenage-mutant-ninja-turtles-non-foil,Improvised Arsenal [92] [Teenage Mutant Ninja Turtles] [Non-Foil],53880822563188,PL,0.00,
14928459628916,donatello-mutant-mechanic-36-teenage-mutant-ninja-turtles-non-foil,"Donatello, Mutant Mechanic [36] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880820171124,NM,12.99,12.99
14928459628916,donatello-mutant-mechanic-36-teenage-mutant-ninja-turtles-non-foil,"Donatello, Mutant Mechanic [36] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880820203892,PL,0.00,
14928458973556,april-oneil-hacktivist-29-teenage-mutant-ninja-turtles-foil,"April O'Neil, Hacktivist [29] [Teenage Mutant Ninja Turtles] [Foil]",53880818860404,NM,1.99,1.99
14928458973556,april-oneil-hacktivist-29-teenage-mutant-ninja-turtles-foil,"April O'Neil, Hacktivist [29] [Teenage Mutant Ninja Turtles] [Foil]",53880818893172,PL,0.00,
14928456909172,dark-leo-shredder-142-teenage-mutant-ninja-turtles-foil,Dark Leo & Shredder [142] [Teenage Mutant Ninja Turtles] [Foil],53880814829940,NM,14.99,14.99
14928456909172,dark-leo-shredder-142-teenage-mutant-ninja-turtles-foil,Dark Leo & Shredder [142] [Teenage Mutant Ninja Turtles] [Foil],53880814862708,PL,0.00,
14953006072180,hard-won-jitte-91-teenage-mutant-ninja-turtles-non-foil,Hard-Won Jitte [91] [Teenage Mutant Ninja Turtles] [Non-Foil],53932884656500,NM,0.49,0.49
14953006072180,hard-won-jitte-91-teenage-mutant-ninja-turtles-non-foil,Hard-Won Jitte [91] [Teenage Mutant Ninja Turtles] [Non-Foil],53932884689268,PL,0.00,
14953000862068,action-news-crew-1-teenage-mutant-ninja-turtles-foil,Action News Crew [1] [Teenage Mutant Ninja Turtles] [Foil],53932873711988,NM,0.49,0.49
14953000862068,action-news-crew-1-teenage-mutant-ninja-turtles-foil,Action News Crew [1] [Teenage Mutant Ninja Turtles] [Foil],53932873744756,PL,0.00,
14953000337780,karai-future-of-the-foot-151-teenage-mutant-ninja-turtles-foil,"Karai, Future of the Foot [151] [Teenage Mutant Ninja Turtles] [Foil]",53932872401268,NM,0.49,0.49
14953000337780,karai-future-of-the-foot-151-teenage-mutant-ninja-turtles-foil,"Karai, Future of the Foot [151] [Teenage Mutant Ninja Turtles] [Foil]",53932872434036,PL,0.00,
14953000305012,foot-elite-146-teenage-mutant-ninja-turtles-non-foil,Foot Elite [146] [Teenage Mutant Ninja Turtles] [Non-Foil],53932872335732,NM,0.29,0.29
14953000305012,foot-elite-146-teenage-mutant-ninja-turtles-non-foil,Foot Elite [146] [Teenage Mutant Ninja Turtles] [Non-Foil],53932872368500,PL,0.00,
14928461398388,broadcast-takeover-86-teenage-mutant-ninja-turtles-non-foil,Broadcast Takeover [86] [Teenage Mutant Ninja Turtles] [Non-Foil],53880823218548,NM,9.99,9.99
14928461398388,broadcast-takeover-86-teenage-mutant-ninja-turtles-non-foil,Broadcast Takeover [86] [Teenage Mutant Ninja Turtles] [Non-Foil],53880823251316,PL,0.00,
14928460906868,casey-jones-jury-rig-justiciar-87-teenage-mutant-ninja-turtles-foil,"Casey Jones, Jury-Rig Justiciar [87] [Teenage Mutant Ninja Turtles] [Foil]",53880822464884,NM,1.49,1.49
14928460906868,casey-jones-jury-rig-justiciar-87-teenage-mutant-ninja-turtles-foil,"Casey Jones, Jury-Rig Justiciar [87] [Teenage Mutant Ninja Turtles] [Foil]",53880822497652,PL,0.00,
14928460743028,casey-jones-jury-rig-justiciar-87-teenage-mutant-ninja-turtles-non-foil,"Casey Jones, Jury-Rig Justiciar [87] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880822137204,NM,0.99,0.99
14928460743028,casey-jones-jury-rig-justiciar-87-teenage-mutant-ninja-turtles-non-foil,"Casey Jones, Jury-Rig Justiciar [87] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880822169972,PL,0.00,
14928459759988,kitsunes-technique-42-teenage-mutant-ninja-turtles-non-foil,Kitsune's Technique [42] [Teenage Mutant Ninja Turtles] [Non-Foil],53880820433268,NM,7.99,7.99
14928459759988,kitsunes-technique-42-teenage-mutant-ninja-turtles-non-foil,Kitsune's Technique [42] [Teenage Mutant Ninja Turtles] [Non-Foil],53880820466036,PL,0.00,
14928459727220,kitsune-dragons-daughter-41-teenage-mutant-ninja-turtles-foil,"Kitsune, Dragon's Daughter [41] [Teenage Mutant Ninja Turtles] [Foil]",53880820367732,NM,2.99,2.99
14928459727220,kitsune-dragons-daughter-41-teenage-mutant-ninja-turtles-foil,"Kitsune, Dragon's Daughter [41] [Teenage Mutant Ninja Turtles] [Foil]",53880820400500,PL,0.00,
14928459596148,kitsunes-technique-42-teenage-mutant-ninja-turtles-foil,Kitsune's Technique [42] [Teenage Mutant Ninja Turtles] [Foil],53880820105588,NM,9.99,9.99
14928459596148,kitsunes-technique-42-teenage-mutant-ninja-turtles-foil,Kitsune's Technique [42] [Teenage Mutant Ninja Turtles] [Foil],53880820138356,PL,0.00,
14928459563380,donatello-mutant-mechanic-36-teenage-mutant-ninja-turtles-foil,"Donatello, Mutant Mechanic [36] [Teenage Mutant Ninja Turtles] [Foil]",53880819974516,NM,14.99,14.99
14928459563380,donatello-mutant-mechanic-36-teenage-mutant-ninja-turtles-foil,"Donatello, Mutant Mechanic [36] [Teenage Mutant Ninja Turtles] [Foil]",53880820007284,PL,0.00,
14928459465076,does-machines-34-teenage-mutant-ninja-turtles-non-foil,Does Machines [34] [Teenage Mutant Ninja Turtles] [Non-Foil],53880819843444,NM,4.99,4.99
14928459465076,does-machines-34-teenage-mutant-ninja-turtles-non-foil,Does Machines [34] [Teenage Mutant Ninja Turtles] [Non-Foil],53880819876212,PL,0.00,
14928458776948,forest-257-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,Forest [257] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Foil],53880818762100,NM,1.49,1.49
14928458776948,forest-257-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,Forest [257] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Foil],53880818794868,PL,0.00,
14928458613108,island-254-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,Island [254] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Foil],53880818172276,NM,1.49,1.49
14928458613108,island-254-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,Island [254] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Foil],53880818205044,PL,0.00,
14928457826676,chrome-dome-172-teenage-mutant-ninja-turtles-non-foil,Chrome Dome [172] [Teenage Mutant Ninja Turtles] [Non-Foil],53880816730484,NM,3.99,3.99
14928457826676,chrome-dome-172-teenage-mutant-ninja-turtles-non-foil,Chrome Dome [172] [Teenage Mutant Ninja Turtles] [Non-Foil],53880816763252,PL,0.00,
14928457105780,krang-shredder-153-teenage-mutant-ninja-turtles-foil,Krang & Shredder [153] [Teenage Mutant Ninja Turtles] [Foil],53880815223156,NM,5.99,5.99
14928457105780,krang-shredder-153-teenage-mutant-ninja-turtles-foil,Krang & Shredder [153] [Teenage Mutant Ninja Turtles] [Foil],53880815255924,PL,0.00,
14928457040244,don-raph-hard-science-144-teenage-mutant-ninja-turtles-foil,"Don & Raph, Hard Science [144] [Teenage Mutant Ninja Turtles] [Foil]",53880815092084,NM,2.49,2.49
14928457040244,don-raph-hard-science-144-teenage-mutant-ninja-turtles-foil,"Don & Raph, Hard Science [144] [Teenage Mutant Ninja Turtles] [Foil]",53880815124852,PL,0.00,
14928457007476,don-leo-problem-solvers-143-teenage-mutant-ninja-turtles-non-foil,"Don & Leo, Problem Solvers [143] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880814895476,NM,2.99,2.99
14928457007476,don-leo-problem-solvers-143-teenage-mutant-ninja-turtles-non-foil,"Don & Leo, Problem Solvers [143] [Teenage Mutant Ninja Turtles] [Non-Foil]",53880814928244,PL,0.00,
14928456843636,don-leo-problem-solvers-143-teenage-mutant-ninja-turtles-foil,"Don & Leo, Problem Solvers [143] [Teenage Mutant Ninja Turtles] [Foil]",53880814698868,NM,3.99,3.99
14928456843636,don-leo-problem-solvers-143-teenage-mutant-ninja-turtles-foil,"Don & Leo, Problem Solvers [143] [Teenage Mutant Ninja Turtles] [Foil]",53880814731636,PL,0.00,
14928456155508,groundchuck-dirtbag-115-teenage-mutant-ninja-turtles-non-foil,Groundchuck & Dirtbag [115] [Teenage Mutant Ninja Turtles] [Non-Foil],53880813355380,NM,6.99,6.99
14928456155508,groundchuck-dirtbag-115-teenage-mutant-ninja-turtles-non-foil,Groundchuck & Dirtbag [115] [Teenage Mutant Ninja Turtles] [Non-Foil],53880813388148,PL,0.00,
14952854389108,magic-the-gathering-modern-weekly-tuesday-april-28th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Tuesday April 28th - 7:00 PM - Toronto [2026],53932625002868,Default Title,12.00,12.00
14952855830900,magic-the-gathering-modern-weekly-thursday-april-16th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Thursday April 16th - 7:00 PM - Toronto [2026],53932626739572,Default Title,12.00,12.00
14952858354036,yu-gi-oh-constructed-locals-saturday-april-4th-1200-pm-toronto-2026,Yu-Gi-Oh! - Constructed Locals - Saturday April 4th - 12:00 PM - Toronto [2026],53932629983604,Default Title,6.00,6.00
14952854847860,dungeons-dragons-under-16-years-old-thursday-march-26th-530-pm-toronto-2026,Dungeons & Dragons - Under 16 Years Old - Thursday March 26th - 5:30 PM - Toronto [2026],53932625461620,Default Title,5.00,5.00
14952853209460,star-wars-unlimited-draft-weekly-wednesday-march-4th-600-pm-toronto-2026,Star Wars: Unlimited - Draft Weekly - Wednesday March 4th - 6:00 PM - Toronto [2026],53932623823220,Default Title,25.00,25.00
14952854978932,dungeons-dragons-under-16-years-old-thursday-april-23rd-530-pm-toronto-2026,Dungeons & Dragons - Under 16 Years Old - Thursday April 23rd - 5:30 PM - Toronto [2026],53932625592692,Default Title,5.00,5.00
14952856977780,magic-the-gathering-modern-weekly-tuesday-april-21st-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Tuesday April 21st - 7:00 PM - Toronto [2026],53932627886452,Default Title,12.00,12.00
14952882602356,riftbound-1v1-constructed-nexus-night-tuesday-april-14th-700-pm-toronto-2026,Riftbound - 1v1 Constructed Nexus Night - Tuesday April 14th - 7:00 PM - Toronto [2026],53932691292532,Default Title,12.00,12.00
14952857928052,magic-the-gathering-tmnt-draft-weekly-saturday-march-14th-400-pm-toronto-2026,Magic: the Gathering - TMNT Draft Weekly - Saturday March 14th - 4:00 PM - Toronto [2026],53932629524852,Default Title,25.00,25.00
14952857403764,magic-the-gathering-legacy-friday-night-magic-friday-march-13th-700-pm-toronto-2026,Magic: the Gathering - Legacy Friday Night Magic - Friday March 13th - 7:00 PM - Toronto [2026],53932629000564,Default Title,12.00,12.00
14952856846708,magic-the-gathering-tmnt-draft-weekly-sunday-march-29th-400-pm-toronto-2026,Magic: the Gathering - TMNT Draft Weekly - Sunday March 29th - 4:00 PM - Toronto [2026],53932627755380,Default Title,25.00,25.00
14952856519028,one-piece-constructed-weekly-wednesday-march-4th-600-pm-toronto-2026,One Piece - Constructed Weekly - Wednesday March 4th - 6:00 PM - Toronto [2026],53932627427700,Default Title,12.00,12.00
14952855110004,magic-the-gathering-modern-weekly-tuesday-april-7th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Tuesday April 7th - 7:00 PM - Toronto [2026],53932625723764,Default Title,12.00,12.00
14952854651252,yu-gi-oh-constructed-locals-wednesday-april-15th-630-pm-toronto-2026,Yu-Gi-Oh! - Constructed Locals - Wednesday April 15th - 6:30 PM - Toronto [2026],53932625265012,Default Title,6.00,6.00
14952854356340,magic-the-gathering-modern-weekly-tuesday-march-10th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Tuesday March 10th - 7:00 PM - Toronto [2026],53932624970100,Default Title,12.00,12.00
14952854290804,magic-the-gathering-standard-showdown-tuesday-march-24th-630-pm-toronto-2026,Magic: the Gathering - Standard Showdown - Tuesday March 24th - 6:30 PM - Toronto [2026],53932624904564,Default Title,6.00,6.00
14952852914548,pokemon-standard-pokemon-league-saturday-march-21st-1100-am-montreal-2026,Pokémon - Standard Pokemon League - Saturday March 21st - 11:00 AM - Montreal [2026],53932623561076,Default Title,6.00,6.00
14952852849012,pokemon-standard-pokemon-league-saturday-april-4th-1100-am-montreal-2026,Pokémon - Standard Pokemon League - Saturday April 4th - 11:00 AM - Montreal [2026],53932623462772,Default Title,6.00,6.00
14952852816244,magic-the-gathering-modern-friday-night-magic-friday-april-17th-630-pm-montreal-2026,Magic: the Gathering - Modern Friday Night Magic - Friday April 17th - 6:30 PM - Montreal [2026],53932623430004,Default Title,12.00,12.00
14952852750708,magic-the-gathering-modern-friday-night-magic-friday-april-10th-630-pm-montreal-2026,Magic: the Gathering - Modern Friday Night Magic - Friday April 10th - 6:30 PM - Montreal [2026],53932623364468,Default Title,12.00,12.00
14952858255732,yu-gi-oh-constructed-locals-saturday-april-25th-1200-pm-toronto-2026,Yu-Gi-Oh! - Constructed Locals - Saturday April 25th - 12:00 PM - Toronto [2026],53932629885300,Default Title,6.00,6.00
14952858059124,magic-the-gathering-standard-showdown-tuesday-march-17th-630-pm-toronto-2026,Magic: the Gathering - Standard Showdown - Tuesday March 17th - 6:30 PM - Toronto [2026],53932629655924,Default Title,6.00,6.00
14952858026356,magic-the-gathering-legacy-friday-night-magic-friday-march-27th-700-pm-toronto-2026,Magic: the Gathering - Legacy Friday Night Magic - Friday March 27th - 7:00 PM - Toronto [2026],53932629623156,Default Title,12.00,12.00
14952857993588,yu-gi-oh-constructed-locals-wednesday-march-4th-630-pm-toronto-2026,Yu-Gi-Oh! - Constructed Locals - Wednesday March 4th - 6:30 PM - Toronto [2026],53932629557620,Default Title,6.00,6.00
14952857862516,magic-the-gathering-tmnt-draft-weekly-saturday-march-28th-400-pm-toronto-2026,Magic: the Gathering - TMNT Draft Weekly - Saturday March 28th - 4:00 PM - Toronto [2026],53932629459316,Default Title,25.00,25.00
14952857534836,magic-the-gathering-legacy-friday-night-magic-friday-march-6th-700-pm-toronto-2026,Magic: the Gathering - Legacy Friday Night Magic - Friday March 6th - 7:00 PM - Toronto [2026],53932629164404,Default Title,12.00,12.00
14952856682868,magic-the-gathering-modern-weekly-tuesday-april-14th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Tuesday April 14th - 7:00 PM - Toronto [2026],53932627591540,Default Title,12.00,12.00
14952856650100,pokemon-standard-pokemon-league-thursday-april-16th-600-pm-toronto-2026,Pokémon - Standard Pokemon League - Thursday April 16th - 6:00 PM - Toronto [2026],53932627558772,Default Title,6.00,6.00
14952856551796,magic-the-gathering-modern-weekly-thursday-march-26th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Thursday March 26th - 7:00 PM - Toronto [2026],53932627526004,Default Title,12.00,12.00
14952855568756,magic-the-gathering-modern-weekly-thursday-april-23rd-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Thursday April 23rd - 7:00 PM - Toronto [2026],53932626477428,Default Title,12.00,12.00
14952855503220,magic-the-gathering-modern-weekly-thursday-april-2nd-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Thursday April 2nd - 7:00 PM - Toronto [2026],53932626411892,Default Title,12.00,12.00
14952855044468,pokemon-standard-pokemon-league-thursday-march-19th-600-pm-toronto-2026,Pokémon - Standard Pokemon League - Thursday March 19th - 6:00 PM - Toronto [2026],53932625658228,Default Title,6.00,6.00
14952849965428,magic-the-gathering-tmnt-draft-friday-night-magic-friday-march-27th-700-pm-montreal-2026,Magic: the Gathering - TMNT Draft Friday Night Magic - Friday March 27th - 7:00 PM - Montreal [2026],53932620611956,Default Title,25.00,25.00
14952855896436,one-piece-constructed-weekly-wednesday-march-18th-600-pm-toronto-2026,One Piece - Constructed Weekly - Wednesday March 18th - 6:00 PM - Toronto [2026],53932626805108,Default Title,12.00,12.00
14952855142772,pokemon-standard-pokemon-league-thursday-april-2nd-600-pm-toronto-2026,Pokémon - Standard Pokemon League - Thursday April 2nd - 6:00 PM - Toronto [2026],53932625756532,Default Title,6.00,6.00
14952855011700,pokemon-standard-pokemon-league-thursday-march-12th-600-pm-toronto-2026,Pokémon - Standard Pokemon League - Thursday March 12th - 6:00 PM - Toronto [2026],53932625625460,Default Title,6.00,6.00
14952854552948,yu-gi-oh-constructed-locals-wednesday-march-18th-630-pm-toronto-2026,Yu-Gi-Oh! - Constructed Locals - Wednesday March 18th - 6:30 PM - Toronto [2026],53932625166708,Default Title,6.00,6.00
14952852881780,pokemon-standard-pokemon-league-saturday-march-14th-1100-am-montreal-2026,Pokémon - Standard Pokemon League - Saturday March 14th - 11:00 AM - Montreal [2026],53932623495540,Default Title,6.00,6.00
14952850260340,magic-the-gathering-tmnt-draft-weekly-saturday-april-11th-100-pm-montreal-2026,Magic: the Gathering - TMNT Draft Weekly - Saturday April 11th - 1:00 PM - Montreal [2026],53932620808564,Default Title,25.00,25.00
14952849932660,magic-the-gathering-tmnt-draft-friday-night-magic-friday-march-6th-700-pm-montreal-2026,Magic: the Gathering - TMNT Draft Friday Night Magic - Friday March 6th - 7:00 PM - Montreal [2026],53932620513652,Default Title,25.00,25.00
14952857600372,magic-the-gathering-legacy-friday-night-magic-friday-april-3rd-700-pm-toronto-2026,Magic: the Gathering - Legacy Friday Night Magic - Friday April 3rd - 7:00 PM - Toronto [2026],53932629197172,Default Title,12.00,12.00
14952856813940,magic-the-gathering-tmnt-draft-weekly-sunday-march-15th-400-pm-toronto-2026,Magic: the Gathering - TMNT Draft Weekly - Sunday March 15th - 4:00 PM - Toronto [2026],53932627722612,Default Title,25.00,25.00
14952856060276,magic-the-gathering-standard-showdown-tuesday-march-10th-630-pm-toronto-2026,Magic: the Gathering - Standard Showdown - Tuesday March 10th - 6:30 PM - Toronto [2026],53932626936180,Default Title,6.00,6.00
14952855732596,one-piece-constructed-weekly-wednesday-april-29th-600-pm-toronto-2026,One Piece - Constructed Weekly - Wednesday April 29th - 6:00 PM - Toronto [2026],53932626641268,Default Title,12.00,12.00
14952855601524,magic-the-gathering-modern-weekly-thursday-april-30th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Thursday April 30th - 7:00 PM - Toronto [2026],53932626510196,Default Title,12.00,12.00
14952855372148,magic-the-gathering-modern-weekly-thursday-march-12th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Thursday March 12th - 7:00 PM - Toronto [2026],53932625985908,Default Title,12.00,12.00
14952855339380,magic-the-gathering-modern-weekly-thursday-march-19th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Thursday March 19th - 7:00 PM - Toronto [2026],53932625953140,Default Title,12.00,12.00
14952855273844,magic-the-gathering-modern-weekly-thursday-march-5th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Thursday March 5th - 7:00 PM - Toronto [2026],53932625887604,Default Title,12.00,12.00
14952855241076,pokemon-standard-pokemon-league-thursday-april-30th-600-pm-toronto-2026,Pokémon - Standard Pokemon League - Thursday April 30th - 6:00 PM - Toronto [2026],53932625854836,Default Title,6.00,6.00
14952852717940,magic-the-gathering-modern-friday-night-magic-friday-march-27th-630-pm-montreal-2026,Magic: the Gathering - Modern Friday Night Magic - Friday March 27th - 6:30 PM - Montreal [2026],53932623331700,Default Title,12.00,12.00
14952849899892,magic-the-gathering-tmnt-draft-friday-night-magic-friday-march-13th-700-pm-montreal-2026,Magic: the Gathering - TMNT Draft Friday Night Magic - Friday March 13th - 7:00 PM - Montreal [2026],53932620546420,Default Title,25.00,25.00
14952849867124,magic-the-gathering-tmnt-draft-friday-night-magic-friday-march-20th-700-pm-montreal-2026,Magic: the Gathering - TMNT Draft Friday Night Magic - Friday March 20th - 7:00 PM - Montreal [2026],53932620480884,Default Title,25.00,25.00
14952882864500,riftbound-1v1-constructed-nexus-night-tuesday-march-10th-700-pm-toronto-2026,Riftbound - 1v1 Constructed Nexus Night - Tuesday March 10th - 7:00 PM - Toronto [2026],53932691554676,Default Title,12.00,12.00
14952858321268,yu-gi-oh-constructed-locals-saturday-april-18th-1200-pm-toronto-2026,Yu-Gi-Oh! - Constructed Locals - Saturday April 18th - 12:00 PM - Toronto [2026],53932629852532,Default Title,6.00,6.00
14952857567604,magic-the-gathering-tmnt-draft-weekly-saturday-april-4th-400-pm-toronto-2026,Magic: the Gathering - TMNT Draft Weekly - Saturday April 4th - 4:00 PM - Toronto [2026],53932629131636,Default Title,25.00,25.00
14952856912244,magic-the-gathering-modern-weekly-thursday-april-9th-700-pm-toronto-2026,Magic: the Gathering - Modern Weekly - Thursday April 9th - 7:00 PM - Toronto [2026],53932627820916,Default Title,12.00,12.00
14952856191348,one-piece-constructed-weekly-wednesday-march-25th-600-pm-toronto-2026,One Piece - Constructed Weekly - Wednesday March 25th - 6:00 PM - Toronto [2026],53932627132788,Default Title,12.00,12.00
14952856158580,one-piece-constructed-weekly-wednesday-march-11th-600-pm-toronto-2026,One Piece - Constructed Weekly - Wednesday March 11th - 6:00 PM - Toronto [2026],53932627067252,Default Title,12.00,12.00
14952855961972,pokemon-standard-pokemon-league-thursday-march-26th-600-pm-toronto-2026,Pokémon - Standard Pokemon League - Thursday March 26th - 6:00 PM - Toronto [2026],53932626870644,Default Title,6.00,6.00
14952855929204,magic-the-gathering-standard-showdown-tuesday-march-3rd-630-pm-toronto-2026,Magic: the Gathering - Standard Showdown - Tuesday March 3rd - 6:30 PM - Toronto [2026],53932626837876,Default Title,6.00,6.00
14952855863668,one-piece-constructed-weekly-wednesday-april-22nd-600-pm-toronto-2026,One Piece - Constructed Weekly - Wednesday April 22nd - 6:00 PM - Toronto [2026],53932626772340,Default Title,12.00,12.00
14952855404916,pokemon-standard-pokemon-league-thursday-march-5th-600-pm-toronto-2026,Pokémon - Standard Pokemon League - Thursday March 5th - 6:00 PM - Toronto [2026],53932626018676,Default Title,6.00,6.00
14952854094196,lorcana-core-constructed-weekly-tuesday-april-7th-630-pm-toronto-2026,Lorcana - Core Constructed Weekly - Tuesday April 7th - 6:30 PM - Toronto [2026],53932624740724,Default Title,6.00,6.00
14952852685172,magic-the-gathering-modern-friday-night-magic-friday-march-20th-630-pm-montreal-2026,Magic: the Gathering - Modern Friday Night Magic - Friday March 20th - 6:30 PM - Montreal [2026],53932623298932,Default Title,12.00,12.00
14952850096500,magic-the-gathering-tmnt-draft-weekly-saturday-march-14th-100-pm-montreal-2026,Magic: the Gathering - TMNT Draft Weekly - Saturday March 14th - 1:00 PM - Montreal [2026],53932620710260,Default Title,25.00,25.00
14952883454324,magic-the-gathering-pauper-weekly-wednesday-april-1st-700-pm-toronto-2026,Magic: the Gathering - Pauper Weekly - Wednesday April 1st - 7:00 PM - Toronto [2026],53932692963700,Default Title,12.00,12.00
14952857436532,magic-the-gathering-legacy-friday-night-magic-friday-march-20th-700-pm-toronto-2026,Magic: the Gathering - Legacy Friday Night Magic - Friday March 20th - 7:00 PM - Toronto [2026],53932629033332,Default Title,12.00,12.00
14952856125812,pokemon-standard-pokemon-league-thursday-april-23rd-600-pm-toronto-2026,Pokémon - Standard Pokemon League - Thursday April 23rd - 6:00 PM - Toronto [2026],53932627034484,Default Title,6.00,6.00
14952855535988,yu-gi-oh-constructed-locals-wednesday-april-1st-630-pm-toronto-2026,Yu-Gi-Oh! - Constructed Locals - Wednesday April 1st - 6:30 PM - Toronto [2026],53932626444660,Default Title,6.00,6.00
14952854585716,yu-gi-oh-constructed-locals-wednesday-march-11th-630-pm-toronto-2026,Yu-Gi-Oh! - Constructed Locals - Wednesday March 11th - 6:30 PM - Toronto [2026],53932625199476,Default Title,6.00,6.00
14952854258036,lorcana-core-constructed-weekly-tuesday-april-21st-630-pm-toronto-2026,Lorcana - Core Constructed Weekly - Tuesday April 21st - 6:30 PM - Toronto [2026],53932624871796,Default Title,6.00,6.00
14952853012852,pokemon-standard-pokemon-league-saturday-april-25th-1100-am-montreal-2026,Pokémon - Standard Pokemon League - Saturday April 25th - 11:00 AM - Montreal [2026],53932623626612,Default Title,6.00,6.00
14952852783476,magic-the-gathering-modern-friday-night-magic-friday-april-24th-630-pm-montreal-2026,Magic: the Gathering - Modern Friday Night Magic - Friday April 24th - 6:30 PM - Montreal [2026],53932623397236,Default Title,12.00,12.00
14952881914228,heavy-play-etb-playmat-art-masters-lightning-bolt-by-phil-stone,Heavy Play ETB Playmat Art Masters - Lightning Bolt by Phil Stone,53932690571636,Default Title,89.99,89.99
14952881881460,sleeve-kings-premium-board-game-sleeves-standard-american-size-57mm-x-89mm-55ct,Sleeve Kings Premium Board Game Sleeves - Standard American Size - 57mm X 89mm - 55ct,53932690538868,Default Title,3.99,3.99
14952881848692,heavy-play-etb-playmat-art-masters-silence-by-phil-stone,Heavy Play ETB Playmat Art Masters - Silence by Phil Stone,53932690473332,Default Title,89.99,89.99
14952881815924,heavy-play-etb-playmat-art-masters-lotus-by-chris-seaman,Heavy Play ETB Playmat Art Masters - Lotus by Chris Seaman,53932690506100,Default Title,89.99,89.99
14952881783156,heavy-play-etb-playmat-art-masters-animate-dead-by-phil-stone,Heavy Play ETB Playmat Art Masters - Animate Dead by Phil Stone,53932690440564,Default Title,89.99,89.99
14953000206708,the-last-ronins-technique-12-teenage-mutant-ninja-turtles-non-foil,The Last Ronin's Technique [12] [Teenage Mutant Ninja Turtles] [Non-Foil],53932872204660,NM,0.49,0.49
14953000206708,the-last-ronins-technique-12-teenage-mutant-ninja-turtles-non-foil,The Last Ronin's Technique [12] [Teenage Mutant Ninja Turtles] [Non-Foil],53932872237428,PL,0.00,
14953000173940,the-last-ronins-technique-12-teenage-mutant-ninja-turtles-foil,The Last Ronin's Technique [12] [Teenage Mutant Ninja Turtles] [Foil],53932872139124,NM,0.49,0.49
14953000173940,the-last-ronins-technique-12-teenage-mutant-ninja-turtles-foil,The Last Ronin's Technique [12] [Teenage Mutant Ninja Turtles] [Foil],53932872171892,PL,0.00,
14928460120436,the-cloning-of-shredder-60-teenage-mutant-ninja-turtles-foil,The Cloning of Shredder [60] [Teenage Mutant Ninja Turtles] [Foil],53880821186932,NM,12.99,12.99
14928460120436,the-cloning-of-shredder-60-teenage-mutant-ninja-turtles-foil,The Cloning of Shredder [60] [Teenage Mutant Ninja Turtles] [Foil],53880821219700,PL,0.00,
