product_id,title,handle,vendor,product_type,tags,created_at,published_at,product_url,image_url,variant_id,variant_title,sku,option1,option2,option3,price,compare_at_price,available,inventory_management,weight
14928457859444,"Splinter, Radical Rat [169] [Teenage Mutant Ninja Turtles] [Non-Foil]",splinter-radical-rat-169-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:27-05:00,2026-02-18T12:14:28-05:00,https://facetofacegames.com/products/splinter-radical-rat-169-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/38ed93d9394c060a7c87aecacd2e76f6cfed1b77_Asset_SIN_MTG_TMT_169_ENG_NF.jpg?v=1770155292,53880816664948,NM,SIN-MTG-TMT-169-ENG-NM-NF,NM,,,5.99,5.99,True,,
14928457859444,"Splinter, Radical Rat [169] [Teenage Mutant Ninja Turtles] [Non-Foil]",splinter-radical-rat-169-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:27-05:00,2026-02-18T12:14:28-05:00,https://facetofacegames.com/products/splinter-radical-rat-169-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/38ed93d9394c060a7c87aecacd2e76f6cfed1b77_Asset_SIN_MTG_TMT_169_ENG_NF.jpg?v=1770155292,53880816697716,PL,SIN-MTG-TMT-169-ENG-PL-NF,PL,,,0.00,,False,,
14953004761460,Shredder's Revenge [76] [Teenage Mutant Ninja Turtles] [Non-Foil],shredders-revenge-76-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:34:12-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/shredders-revenge-76-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/3afb8060c44921fcf42c59f44123ce1b665a86fb_Asset_SIN_MTG_TMT_76_ENG_NF.jpg?v=1771444188,53932881248628,NM,SIN-MTG-TMT-76-ENG-NM-NF,NM,,,0.49,0.49,True,,
14953004761460,Shredder's Revenge [76] [Teenage Mutant Ninja Turtles] [Non-Foil],shredders-revenge-76-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:34:12-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/shredders-revenge-76-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/3afb8060c44921fcf42c59f44123ce1b665a86fb_Asset_SIN_MTG_TMT_76_ENG_NF.jpg?v=1771444188,53932881281396,PL,SIN-MTG-TMT-76-ENG-PL-NF,PL,,,0.00,,False,,
14953000501620,Swamp [193] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],swamp-193-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:04-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/swamp-193-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/c91931d32c23a3deb90063bdda1384350e11c6e3_Asset_SIN_MTG_TMT_193_ENG_F.jpg?v=1771444135,53932872597876,NM,SIN-MTG-TMT-193-ENG-NM-F,NM,,,1.49,1.49,True,,
14953000501620,Swamp [193] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],swamp-193-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:04-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/swamp-193-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/c91931d32c23a3deb90063bdda1384350e11c6e3_Asset_SIN_MTG_TMT_193_ENG_F.jpg?v=1771444135,53932872630644,PL,SIN-MTG-TMT-193-ENG-PL-F,PL,,,0.00,,False,,
14952999879028,"Raphael, Tough Turtle [104] [Teenage Mutant Ninja Turtles] [Foil]",raphael-tough-turtle-104-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:03-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/raphael-tough-turtle-104-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/7785f82a04d3ea356764ca14f337ac43835aa877_Asset_SIN_MTG_TMT_104_ENG_F.jpg?v=1771444132,53932871549300,NM,SIN-MTG-TMT-104-ENG-NM-F,NM,,,0.99,0.99,True,,
14952999879028,"Raphael, Tough Turtle [104] [Teenage Mutant Ninja Turtles] [Foil]",raphael-tough-turtle-104-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:03-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/raphael-tough-turtle-104-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/7785f82a04d3ea356764ca14f337ac43835aa877_Asset_SIN_MTG_TMT_104_ENG_F.jpg?v=1771444132,53932871582068,PL,SIN-MTG-TMT-104-ENG-PL-F,PL,,,0.00,,False,,
14952999846260,Spicy Oatmeal Pizza [109] [Teenage Mutant Ninja Turtles] [Foil],spicy-oatmeal-pizza-109-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:03-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/spicy-oatmeal-pizza-109-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/dd142cc819595af07c38d0b1873e6d70c769afdd_Asset_SIN_MTG_TMT_109_ENG_F.jpg?v=1771444131,53932871483764,NM,SIN-MTG-TMT-109-ENG-NM-F,NM,,,0.49,0.49,True,,
14952999846260,Spicy Oatmeal Pizza [109] [Teenage Mutant Ninja Turtles] [Foil],spicy-oatmeal-pizza-109-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:03-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/spicy-oatmeal-pizza-109-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/dd142cc819595af07c38d0b1873e6d70c769afdd_Asset_SIN_MTG_TMT_109_ENG_F.jpg?v=1771444131,53932871516532,PL,SIN-MTG-TMT-109-ENG-PL-F,PL,,,0.00,,False,,
14928460775796,Splinter's Technique [80] [Teenage Mutant Ninja Turtles] [Non-Foil],splinters-technique-80-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:49:03-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/splinters-technique-80-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/842c5f9f5c7e27df009f620a2e88c414e8989f14_Asset_SIN_MTG_TMT_80_ENG_NF.jpg?v=1770155315,53880822202740,NM,SIN-MTG-TMT-80-ENG-NM-NF,NM,,,12.99,12.99,True,,
14928460775796,Splinter's Technique [80] [Teenage Mutant Ninja Turtles] [Non-Foil],splinters-technique-80-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:49:03-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/splinters-technique-80-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/842c5f9f5c7e27df009f620a2e88c414e8989f14_Asset_SIN_MTG_TMT_80_ENG_NF.jpg?v=1770155315,53880822235508,PL,SIN-MTG-TMT-80-ENG-PL-NF,PL,,,0.00,,False,,
14928460546420,Splinter's Technique [80] [Teenage Mutant Ninja Turtles] [Foil],splinters-technique-80-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:59-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/splinters-technique-80-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/43d0f704ff9953cb8f78dd55db8dedb1010f4941_Asset_SIN_MTG_TMT_80_ENG_F.jpg?v=1770155315,53880821907828,NM,SIN-MTG-TMT-80-ENG-NM-F,NM,,,14.99,14.99,True,,
14928460546420,Splinter's Technique [80] [Teenage Mutant Ninja Turtles] [Foil],splinters-technique-80-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:59-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/splinters-technique-80-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/43d0f704ff9953cb8f78dd55db8dedb1010f4941_Asset_SIN_MTG_TMT_80_ENG_F.jpg?v=1770155315,53880821940596,PL,SIN-MTG-TMT-80-ENG-PL-F,PL,,,0.00,,False,,
14928460513652,South Wind Avatar [78] [Teenage Mutant Ninja Turtles] [Foil],south-wind-avatar-78-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:59-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/south-wind-avatar-78-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/d7a9ff2a0a2fbad7edfa24bf8b1122433e2f98a8_Asset_SIN_MTG_TMT_78_ENG_F.jpg?v=1770155313,53880821842292,NM,SIN-MTG-TMT-78-ENG-NM-F,NM,,,6.99,6.99,True,,
14928460513652,South Wind Avatar [78] [Teenage Mutant Ninja Turtles] [Foil],south-wind-avatar-78-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:59-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/south-wind-avatar-78-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/d7a9ff2a0a2fbad7edfa24bf8b1122433e2f98a8_Asset_SIN_MTG_TMT_78_ENG_F.jpg?v=1770155313,53880821875060,PL,SIN-MTG-TMT-78-ENG-PL-F,PL,,,0.00,,False,,
14928460349812,"Rat King, Verminister [71] [Teenage Mutant Ninja Turtles] [Foil]",rat-king-verminister-71-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:43-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/rat-king-verminister-71-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/c9c50dab0ffe04ff20915321703b39a79503386c_Asset_SIN_MTG_TMT_71_ENG_F.jpg?v=1770155312,53880821580148,NM,SIN-MTG-TMT-71-ENG-NM-F,NM,,,4.99,4.99,True,,
14928460349812,"Rat King, Verminister [71] [Teenage Mutant Ninja Turtles] [Foil]",rat-king-verminister-71-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:43-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/rat-king-verminister-71-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/c9c50dab0ffe04ff20915321703b39a79503386c_Asset_SIN_MTG_TMT_71_ENG_F.jpg?v=1770155312,53880821612916,PL,SIN-MTG-TMT-71-ENG-PL-F,PL,,,0.00,,False,,
14928460317044,"Rat King, Verminister [71] [Teenage Mutant Ninja Turtles] [Non-Foil]",rat-king-verminister-71-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:43-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/rat-king-verminister-71-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/364a593a9e4daa5c7ffb4f7dd9a71b22332a5527_Asset_SIN_MTG_TMT_71_ENG_NF.jpg?v=1770155312,53880821514612,NM,SIN-MTG-TMT-71-ENG-NM-NF,NM,,,3.99,3.99,True,,
14928460317044,"Rat King, Verminister [71] [Teenage Mutant Ninja Turtles] [Non-Foil]",rat-king-verminister-71-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:43-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/rat-king-verminister-71-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/364a593a9e4daa5c7ffb4f7dd9a71b22332a5527_Asset_SIN_MTG_TMT_71_ENG_NF.jpg?v=1770155312,53880821547380,PL,SIN-MTG-TMT-71-ENG-PL-NF,PL,,,0.00,,False,,
14928459989364,"Renet, Temporal Apprentice [50] [Teenage Mutant Ninja Turtles] [Non-Foil]",renet-temporal-apprentice-50-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:42-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/renet-temporal-apprentice-50-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/162b098cbe4befab93492741d0cde57b039de8a1_Asset_SIN_MTG_TMT_50_ENG_NF.jpg?v=1770155311,53880820859252,NM,SIN-MTG-TMT-50-ENG-NM-NF,NM,,,1.99,1.99,True,,
14928459989364,"Renet, Temporal Apprentice [50] [Teenage Mutant Ninja Turtles] [Non-Foil]",renet-temporal-apprentice-50-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:42-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/renet-temporal-apprentice-50-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/162b098cbe4befab93492741d0cde57b039de8a1_Asset_SIN_MTG_TMT_50_ENG_NF.jpg?v=1770155311,53880820892020,PL,SIN-MTG-TMT-50-ENG-PL-NF,PL,,,0.00,,False,,
14928458645876,Swamp [255] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Foil],swamp-255-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:28-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/swamp-255-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/010a6f754dddab019bfe2ff69ebd480a570551ca_Asset_SIN_MTG_TMT_255_ENG_F.jpg?v=1770155299,53880818303348,NM,SIN-MTG-TMT-255-ENG-NM-F,NM,,,1.49,1.49,True,,
14928458645876,Swamp [255] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Foil],swamp-255-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:28-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/swamp-255-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/010a6f754dddab019bfe2ff69ebd480a570551ca_Asset_SIN_MTG_TMT_255_ENG_F.jpg?v=1770155299,53880818336116,PL,SIN-MTG-TMT-255-ENG-PL-F,PL,,,0.00,,False,,
14928457597300,"Splinter, Radical Rat [169] [Teenage Mutant Ninja Turtles] [Foil]",splinter-radical-rat-169-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:26-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/splinter-radical-rat-169-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/7497b7d078b41fbeff70f56058e07d0b573a5140_Asset_SIN_MTG_TMT_169_ENG_F.jpg?v=1770155292,53880816206196,NM,SIN-MTG-TMT-169-ENG-NM-F,NM,,,7.99,7.99,True,,
14928457597300,"Splinter, Radical Rat [169] [Teenage Mutant Ninja Turtles] [Foil]",splinter-radical-rat-169-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:26-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/splinter-radical-rat-169-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/7497b7d078b41fbeff70f56058e07d0b573a5140_Asset_SIN_MTG_TMT_169_ENG_F.jpg?v=1770155292,53880816238964,PL,SIN-MTG-TMT-169-ENG-PL-F,PL,,,0.00,,False,,
14928455991668,Ravenous Robots [106] [Teenage Mutant Ninja Turtles] [Foil],ravenous-robots-106-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:21-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/ravenous-robots-106-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/10eb871c73deb4989aa5ca5f7c760fb37536f9ab_Asset_SIN_MTG_TMT_106_ENG_F.jpg?v=1770155275,53880813027700,NM,SIN-MTG-TMT-106-ENG-NM-F,NM,,,6.99,6.99,True,,
14928455991668,Ravenous Robots [106] [Teenage Mutant Ninja Turtles] [Foil],ravenous-robots-106-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:21-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/ravenous-robots-106-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/10eb871c73deb4989aa5ca5f7c760fb37536f9ab_Asset_SIN_MTG_TMT_106_ENG_F.jpg?v=1770155275,53880813060468,PL,SIN-MTG-TMT-106-ENG-PL-F,PL,,,0.00,,False,,
14928455958900,"Raphael, the Nightwatcher [103] [Teenage Mutant Ninja Turtles] [Non-Foil]",raphael-the-nightwatcher-103-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:21-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/raphael-the-nightwatcher-103-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/3c3f254fd3114ddd05343c3c2c978512176a9d82_Asset_SIN_MTG_TMT_103_ENG_NF.jpg?v=1770155275,53880812962164,NM,SIN-MTG-TMT-103-ENG-NM-NF,NM,,,7.99,7.99,True,,
14928455958900,"Raphael, the Nightwatcher [103] [Teenage Mutant Ninja Turtles] [Non-Foil]",raphael-the-nightwatcher-103-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:21-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/raphael-the-nightwatcher-103-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/3c3f254fd3114ddd05343c3c2c978512176a9d82_Asset_SIN_MTG_TMT_103_ENG_NF.jpg?v=1770155275,53880812994932,PL,SIN-MTG-TMT-103-ENG-PL-NF,PL,,,0.00,,False,,
14928455893364,"Raphael, the Nightwatcher [103] [Teenage Mutant Ninja Turtles] [Foil]",raphael-the-nightwatcher-103-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:21-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/raphael-the-nightwatcher-103-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/0b09ed32ec37131c4b4a3e44cae3c547767e876f_Asset_SIN_MTG_TMT_103_ENG_F.jpg?v=1770155275,53880812896628,NM,SIN-MTG-TMT-103-ENG-NM-F,NM,,,9.99,9.99,True,,
14928455893364,"Raphael, the Nightwatcher [103] [Teenage Mutant Ninja Turtles] [Foil]",raphael-the-nightwatcher-103-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:21-05:00,2026-02-18T12:14:27-05:00,https://facetofacegames.com/products/raphael-the-nightwatcher-103-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/0b09ed32ec37131c4b4a3e44cae3c547767e876f_Asset_SIN_MTG_TMT_103_ENG_F.jpg?v=1770155275,53880812929396,PL,SIN-MTG-TMT-103-ENG-PL-F,PL,,,0.00,,False,,
14928456122740,"Slash, Reptile Rampager [108] [Teenage Mutant Ninja Turtles] [Foil]",slash-reptile-rampager-108-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:22-05:00,2026-02-18T12:14:26-05:00,https://facetofacegames.com/products/slash-reptile-rampager-108-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/fa0a5a8e931d794060e198e206daa963560ddbc1_Asset_SIN_MTG_TMT_108_ENG_F.jpg?v=1770155276,53880813289844,NM,SIN-MTG-TMT-108-ENG-NM-F,NM,,,12.99,12.99,True,,
14928456122740,"Slash, Reptile Rampager [108] [Teenage Mutant Ninja Turtles] [Foil]",slash-reptile-rampager-108-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:22-05:00,2026-02-18T12:14:26-05:00,https://facetofacegames.com/products/slash-reptile-rampager-108-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/fa0a5a8e931d794060e198e206daa963560ddbc1_Asset_SIN_MTG_TMT_108_ENG_F.jpg?v=1770155276,53880813322612,PL,SIN-MTG-TMT-108-ENG-PL-F,PL,,,0.00,,False,,
14928456188276,"Slash, Reptile Rampager [108] [Teenage Mutant Ninja Turtles] [Non-Foil]",slash-reptile-rampager-108-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:22-05:00,2026-02-18T12:14:25-05:00,https://facetofacegames.com/products/slash-reptile-rampager-108-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/0b4a262158961d4667904d1535a2d5238518c604_Asset_SIN_MTG_TMT_108_ENG_NF.jpg?v=1770155277,53880813420916,NM,SIN-MTG-TMT-108-ENG-NM-NF,NM,,,9.99,9.99,True,,
14928456188276,"Slash, Reptile Rampager [108] [Teenage Mutant Ninja Turtles] [Non-Foil]",slash-reptile-rampager-108-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:22-05:00,2026-02-18T12:14:25-05:00,https://facetofacegames.com/products/slash-reptile-rampager-108-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/0b4a262158961d4667904d1535a2d5238518c604_Asset_SIN_MTG_TMT_108_ENG_NF.jpg?v=1770155277,53880813453684,PL,SIN-MTG-TMT-108-ENG-PL-NF,PL,,,0.00,,False,,
14928461103476,"Shark Shredder, Killer Clone [73] [Teenage Mutant Ninja Turtles] [Non-Foil]",shark-shredder-killer-clone-73-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:49:07-05:00,2026-02-18T12:14:24-05:00,https://facetofacegames.com/products/shark-shredder-killer-clone-73-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/dd7b76de5e7fc588c76c8422595d368f700ae428_Asset_SIN_MTG_TMT_73_ENG_NF.jpg?v=1770155312,53880822825332,NM,SIN-MTG-TMT-73-ENG-NM-NF,NM,,,7.99,7.99,True,,
14928461103476,"Shark Shredder, Killer Clone [73] [Teenage Mutant Ninja Turtles] [Non-Foil]",shark-shredder-killer-clone-73-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:49:07-05:00,2026-02-18T12:14:24-05:00,https://facetofacegames.com/products/shark-shredder-killer-clone-73-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/dd7b76de5e7fc588c76c8422595d368f700ae428_Asset_SIN_MTG_TMT_73_ENG_NF.jpg?v=1770155312,53880822858100,PL,SIN-MTG-TMT-73-ENG-PL-NF,PL,,,0.00,,False,,
14952999911796,"Raphael, Tough Turtle [104] [Teenage Mutant Ninja Turtles] [Non-Foil]",raphael-tough-turtle-104-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:03-05:00,2026-02-18T12:14:23-05:00,https://facetofacegames.com/products/raphael-tough-turtle-104-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/84ca9a60a9ec0b375ef72af156b6587f6cbb045e_Asset_SIN_MTG_TMT_104_ENG_NF.jpg?v=1771444131,53932871614836,NM,SIN-MTG-TMT-104-ENG-NM-NF,NM,,,0.75,0.75,True,,
14952999911796,"Raphael, Tough Turtle [104] [Teenage Mutant Ninja Turtles] [Non-Foil]",raphael-tough-turtle-104-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:03-05:00,2026-02-18T12:14:23-05:00,https://facetofacegames.com/products/raphael-tough-turtle-104-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/84ca9a60a9ec0b375ef72af156b6587f6cbb045e_Asset_SIN_MTG_TMT_104_ENG_NF.jpg?v=1771444131,53932871647604,PL,SIN-MTG-TMT-104-ENG-PL-NF,PL,,,0.00,,False,,
14732035785076,One Piece Extra Booster: One Piece Heroines Edition - Booster Box,one-piece-extra-booster-one-piece-heroines-edition-booster-box,One Piece,Sealed Products,,2025-06-03T16:03:06-04:00,2026-02-18T12:14:23-05:00,https://facetofacegames.com/products/one-piece-extra-booster-one-piece-heroines-edition-booster-box,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/83365098b87bd11d56313f36b6d55e023a25e7b6_Asset_SEA_BOX_ONE_OP_BJP2827232.webp?v=1770828479,52313686573428,Default Title,SEA-BOX-ONE-OP-BJP2827232,Default Title,,,599.99,599.99,True,,
14928461070708,"Shark Shredder, Killer Clone [73] [Teenage Mutant Ninja Turtles] [Foil]",shark-shredder-killer-clone-73-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:49:07-05:00,2026-02-18T12:14:22-05:00,https://facetofacegames.com/products/shark-shredder-killer-clone-73-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/77c1454eadc56610172287e1abfc8b8846e7394d_Asset_SIN_MTG_TMT_73_ENG_F.jpg?v=1770155312,53880822759796,NM,SIN-MTG-TMT-73-ENG-NM-F,NM,,,9.99,9.99,True,,
14928461070708,"Shark Shredder, Killer Clone [73] [Teenage Mutant Ninja Turtles] [Foil]",shark-shredder-killer-clone-73-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:49:07-05:00,2026-02-18T12:14:22-05:00,https://facetofacegames.com/products/shark-shredder-killer-clone-73-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/77c1454eadc56610172287e1abfc8b8846e7394d_Asset_SIN_MTG_TMT_73_ENG_F.jpg?v=1770155312,53880822792564,PL,SIN-MTG-TMT-73-ENG-PL-F,PL,,,0.00,,False,,
14953005744500,Shredder's Revenge [76] [Teenage Mutant Ninja Turtles] [Foil],shredders-revenge-76-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:34:22-05:00,2026-02-18T12:14:20-05:00,https://facetofacegames.com/products/shredders-revenge-76-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/38000f5584a1ab7995cd08df87a07ab241665623_Asset_SIN_MTG_TMT_76_ENG_F.jpg?v=1771444181,53932883640692,NM,SIN-MTG-TMT-76-ENG-NM-F,NM,,,0.49,0.49,True,,
14953005744500,Shredder's Revenge [76] [Teenage Mutant Ninja Turtles] [Foil],shredders-revenge-76-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:34:22-05:00,2026-02-18T12:14:20-05:00,https://facetofacegames.com/products/shredders-revenge-76-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/38000f5584a1ab7995cd08df87a07ab241665623_Asset_SIN_MTG_TMT_76_ENG_F.jpg?v=1771444181,53932883673460,PL,SIN-MTG-TMT-76-ENG-PL-F,PL,,,0.00,,False,,
